X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
0.35582983,-7.944271,-2.2143734,7.606261,0.624997,0.64717484,-0.6842295,-1.6240252,0.58001816,1.7365626,-2.3441916,-1.2559942,3.410318,0.17292689,0.7332538,0.75535244,-1.3203324,1.354682,-0.6499077,-0.18086879,-1.7196035,-3.7760768,-1.196084,-0.29838175,-2.9840956,0.1646525,-2.9738586,-1.8821201,-0.7087064,0.12254892,-4.380068,0.035465542,-2.5435042,-1.8566247,2.2628229,-0.7483008,1.392711,2.38447,2.1675184,-0.75595826,-0.4237081,1.8071395,0.15025735,-0.287216,3.071802,0.2994616,0.6679564,-1.0895519,0.5561187,-2.3933218,6.839494,11.895008
-1.7141548,-7.4241486,-2.098798,7.7972326,0.82504576,0.4467007,2.351283,-0.63940966,0.31373042,3.8715882,1.9857167,0.05135792,2.1973045,0.359592,-2.7524202,-2.697463,2.5985334,2.5063684,3.2523723,1.6697193,0.79834104,-0.17771962,0.36645728,-0.5201196,-0.017292205,-2.233183,1.2373759,1.6300542,-0.9126756,1.2151629,-2.8449626,-1.252834,1.5288869,1.0410028,-0.82977533,-1.0098592,-0.63997114,0.5843718,0.30344757,1.1258701,-2.1461372,-0.34574962,-1.0119941,0.10752925,-0.68392104,-1.6745157,2.4918923,0.577033,-0.83563435,-0.4912652,7.1820283,13.006455
3.2879891,0.21111767,0.6338831,0.9546618,5.774125,-0.16571447,-1.5623752,1.575032,0.60054713,-1.5138615,1.6263199,2.7056367,-1.4869584,1.1606376,2.7719378,3.4321306,4.0815706,-2.0387425,1.7727437,-0.37014002,-1.5535126,-0.57988304,-1.7645893,-0.91240597,-0.90361017,2.5018382,-0.3227142,3.630103,-0.9870187,2.3454764,0.87840736,1.6158926,3.7577755,1.9397687,0.16356558,-2.5552528,-0.21538217,0.867498,-0.36145735,-1.3095495,1.0164211,-3.6975012,1.7696792,2.4829736,-0.9331742,0.1684637,-0.94930124,-1.6336955,-0.81942314,-0.5441129,0.5899059,-1.234397
-1.682867,7.591133,-0.6076898,3.4646688,-0.15227799,0.5039029,0.0864415,2.1217134,1.4337989,-1.2927562,-1.0130516,-2.6388624,1.1256001,2.7394636,-1.8482351,0.024858322,-0.5273236,-3.6034503,-4.0153084,1.0514604,-2.773354,-1.9864914,2.3513985,-1.6024089,1.2961435,-1.7376157,1.6334908,1.2473886,1.6896187,-0.27671584,0.41069993,-2.0019133,1.135203,-0.21781822,6.4044313,1.4350562,1.788866,1.9288526,-0.61591667,-1.2629286,1.445877,-0.9551849,-0.70324177,-0.27203628,2.4247367,-1.1026012,-0.14396614,1.9983528,-1.7161627,-1.0502617,10.720766,0.019044837
-5.7377825,-1.3397156,0.4370126,-2.6084886,-1.3101788,-2.1857805,0.3782087,0.32368845,0.020536631,1.2052592,1.4715744,-3.4852521,-0.12704414,0.13200375,0.8483111,0.30713454,0.55528116,1.2146447,0.118245184,0.109474234,-0.21379723,2.4758146,0.19046062,-0.2936841,-0.36281782,-0.51691395,-1.0437903,1.3149441,2.1883032,-0.073370546,0.6757051,1.4164653,-0.19819874,2.3342242,-2.0243638,1.209793,-0.040648714,1.1391872,1.8811852,3.023842,2.416275,-0.9536288,0.007537071,-2.5135958,1.205159,0.018380707,0.51575816,0.7092828,1.8886924,0.38579467,9.150751,7.1177807
-4.0856433,1.5601652,1.48201,-2.6642504,-0.50114566,4.165086,-1.5156027,-0.8428489,0.5112936,1.8791655,0.1084973,-1.8239155,0.87311256,1.2125795,0.8689765,-0.86129534,1.348281,-1.9740953,-2.23022,-2.2794943,-0.054209504,-2.369239,-2.4642375,-0.9554347,-0.23356885,-0.32986864,0.29003185,3.3671632,-1.676592,-0.0847605,0.055118207,1.2653413,2.961584,-0.33126128,-2.0625346,2.46625,-1.6074173,0.37623206,-0.16328442,-0.766161,-1.4809529,-0.3471559,-0.084712125,-0.12360903,0.55806404,-2.29019,1.8460008,-0.9660063,1.6871438,0.8943448,9.484917,1.9763322
-1.3641477,-0.42849964,0.7960099,-1.6290003,2.1400886,1.711021,3.2083457,0.76686925,-1.1357887,0.23184054,-1.2791781,-2.6283405,1.4859682,0.489515,-3.7670186,-1.03228,0.22661997,4.726856,-2.992865,-1.1116062,-4.7065067,1.333877,3.8387125,1.5668364,-1.3737133,3.0327423,-3.8219366,-2.8232749,0.18282135,-1.4178666,-0.6743951,0.8316812,-1.2289351,-2.8371458,-1.1376809,-2.0117595,-2.8400452,0.56325454,-2.431565,-0.47840282,1.4686933,-2.3016539,0.5658885,-2.5334592,-1.8162152,3.9131837,-0.4879622,1.3046905,0.0703094,-1.5694304,10.085471,3.5850003
-1.0213602,-7.5678678,-0.89411736,6.4751124,-0.047740698,-1.2762624,-1.7888767,0.5703909,-1.1658416,0.4757008,-0.6285725,-2.6145082,-0.14071332,0.54656273,2.7251132,-2.0732226,-2.7381923,-1.1758158,-0.06843142,-0.6303068,0.51493734,-1.2406654,-1.3942299,1.9183987,1.6598002,0.15764602,-0.7465553,-1.863956,-1.7691567,-1.5053655,-1.058738,0.5516777,-2.9604166,0.09978634,2.576273,2.5415406,-1.7821643,-0.15775192,0.74941576,0.66323924,-0.008526325,0.25454578,-1.7009737,-1.0467415,0.25552204,-1.1013918,0.2187518,1.4711783,-1.2065461,0.4383395,6.0506854,11.496237
-4.8337317,13.733559,0.5166665,6.4698215,1.4007332,-2.8757906,4.099592,-3.0241566,-3.4663851,0.5003866,-2.0162861,-0.5858997,0.26411882,-0.0270157,-1.3353254,2.2055728,0.386012,-4.3215876,-3.247074,2.408768,-3.8165238,-0.37793833,-3.282884,1.1933093,1.876233,0.22468106,-3.714947,6.5730996,-0.24215892,0.22224152,-5.8499312,3.3508372,-0.11073747,-2.9582138,3.0978692,-0.41794854,-0.17894585,-5.4928007,3.8971968,-1.5185124,2.7574124,-0.5211544,-0.7993617,-2.6345146,1.7000046,2.3169794,-1.907984,-2.8559105,1.1657213,-1.3610026,10.519327,-1.3315078
-6.472036,-7.9613075,-1.4658518,6.5691037,-0.5271852,-0.6225757,3.3655891,-1.977136,-0.4934457,0.93582875,-2.5969582,0.43183663,-7.299411,1.8689877,0.6375309,0.3559552,-2.8377306,-2.1160908,-0.55564344,1.1814023,-0.7154688,-2.062112,-1.5835065,0.81695765,0.16051155,3.0647295,1.5036995,2.1791878,-1.6911982,-3.4614742,2.5662248,1.2285278,-2.177285,-0.79333234,0.9679774,-1.7283765,-0.8645151,1.5545311,-0.61372286,1.3707136,1.6802444,-0.43238345,-0.861052,-1.8174253,1.1862468,-0.007935802,-2.5736217,0.9650944,0.29346767,-3.1702278,6.669157,11.965496
10.915737,1.2575303,-1.7113053,-2.6142814,-1.4010211,0.8199846,2.2379792,1.0763086,1.2648518,2.2434452,-0.30522844,2.2904317,-2.1523507,1.5803496,2.6432118,0.7031544,0.9888709,-2.8831582,2.4124224,-0.47376603,0.37950936,1.0000479,-2.3374972,1.2228847,4.141793,1.3684324,2.3593035,1.9895018,-2.7196548,-1.0637217,0.6925983,-1.235251,1.7687398,2.2978714,3.6305459,2.7542315,4.5618825,-0.13743061,-0.9327486,2.057458,-0.01623386,0.60580254,0.6927523,-0.083348826,-0.45997328,0.82324374,-1.9934256,-0.31274045,1.5866535,1.4955289,0.26522997,1.4484364
8.996346,-0.22810426,-1.2431147,-3.4159064,0.6920066,-0.9261855,-1.2689135,-0.2128509,-0.7972721,0.36539993,-0.1188111,-0.389453,0.73351866,1.9437536,0.85655475,-0.6075136,-2.0209417,-1.7660887,0.6215253,1.2352234,-1.1940334,2.638375,-0.578786,0.023294589,1.0442083,0.7305491,0.15798374,0.7816915,0.053830475,0.63789797,-0.3998128,1.5168765,0.56008095,0.2802664,0.36220518,1.5632969,-0.7427439,-0.73422486,-2.0531323,-0.8159255,0.24854465,-0.42293668,-1.5204914,-2.8122132,1.1010579,1.3790816,-0.011380905,-1.055261,1.2047877,0.6397624,0.82890934,1.3278441
8.076741,0.8155929,-0.36266437,-2.6569798,-4.8078895,-0.79368544,0.037475586,-1.4892795,0.5393399,-2.088518,0.3275508,-1.6015974,1.1458617,0.5868483,2.0652726,-1.1119251,1.2435693,-0.16222534,-1.6054488,1.9609296,0.82679516,-0.55112267,0.7667463,0.778838,2.5863569,-0.4167317,0.55405426,1.957262,0.12163185,2.9778075,-0.21129867,-1.3435969,-2.2057202,0.5759531,-0.120382495,1.5304692,-1.3548969,3.7291043,-1.3499582,-0.797218,-1.3482517,-0.8804689,0.15040703,0.90998787,1.9302169,-1.0643001,-1.4847466,1.0027869,2.2483296,1.3063744,0.06749193,3.3308353
-4.7194633,-0.9430039,0.44358677,-2.484779,0.7903409,-0.22642672,1.6323775,1.0899221,-0.8507976,0.18255146,-1.2689633,-0.4815598,0.6910664,-1.8558019,0.68543255,-0.15684837,1.1279058,-0.54794115,-0.06724904,0.37351936,0.73851925,0.29814252,0.7076258,0.092498675,-0.58791405,-1.3124055,0.18350302,3.1300616,0.64250326,0.410827,2.0259902,-0.9674528,1.3212779,-0.5807309,-3.0251458,1.4574383,0.46366572,1.5419312,-1.9895345,0.47317955,0.8176025,-0.91192186,0.37626493,0.07384082,-1.0802399,-2.3002841,0.5180262,-0.13031626,0.24523637,-0.1488108,8.289697,3.7018561
-3.9508815,10.868102,0.12418332,5.4648204,-0.12314854,2.1034436,-3.2682595,3.7087896,1.7346815,-0.09843415,-0.5317409,0.38096368,-2.3170946,-2.03592,2.2103524,1.3524343,-1.9989362,1.110712,-0.42714632,0.4761202,0.29098284,-0.20535448,0.69724596,-0.37621185,-2.969582,1.2529379,2.4760635,-0.46250105,-0.63795596,-0.58474374,1.082609,-0.857441,0.78865486,-0.9727804,1.7510308,0.15916751,-1.8802334,-1.373626,-0.3059542,2.0220604,-0.8863878,-2.294517,-0.49434718,0.645068,1.5050639,-1.0857038,-0.82731014,1.1043298,-3.395821,-2.174254,11.702953,-0.51942176
-4.1827435,-1.3579626,0.26959735,-3.8617358,0.16396305,-0.5147512,1.2328728,1.7080272,0.44423172,0.65295595,-0.69563055,-2.1460733,-0.8636125,0.19961086,-0.25616354,-0.8673509,0.9913937,-0.5898363,-0.44062954,1.0376334,-0.2502839,-0.75755966,1.2827926,-0.3482285,-0.5571605,-0.24998796,0.6159572,-0.20741908,-1.2313834,0.55516034,0.37761068,2.644263,0.5680913,0.54746866,-1.9538815,0.6289599,0.7606376,1.4781698,1.4068348,0.14824294,-2.0897062,3.3743126,-0.0015573121,0.9052987,2.5575027,0.13698399,-0.41725004,0.33562705,2.441521,-1.4182703,9.78246,5.7113047
-3.8499897,-0.24749544,0.30062458,-1.4271392,-1.2851245,-0.89203274,-1.2792923,-1.1980823,1.7074497,-1.9251199,-1.2358525,-0.1434561,-0.32507995,-1.1460638,0.022955237,-2.3885217,-3.6544847,0.8927277,-1.0535605,0.4173523,-1.5783463,0.24885702,-1.4917183,-0.7567237,0.91896343,1.1133591,0.7084834,0.20586343,3.1236286,0.78483313,0.39038444,-2.2136517,-1.542008,-0.21893348,-0.31273338,0.2614554,1.0895376,-3.5373492,-1.8828961,-0.08753131,-0.025130732,-0.32314438,2.5901458,0.39766258,0.23099166,0.7915407,0.6417856,-2.6313388,0.48488683,-0.4478066,8.318834,4.5334225
-2.2050633,-0.4548481,0.4523495,-2.8600876,-1.6909087,0.16006066,0.44882256,-1.9225228,-0.5789482,0.20479223,-2.213811,2.9008205,0.23059931,0.010895323,0.6623219,-0.57041746,-1.2413785,0.048019797,-1.2769649,-0.13603225,1.5512573,0.73520714,-1.3982664,-0.61285704,-1.6933715,-0.8221729,0.6807838,1.1891583,1.4710313,-0.85651934,0.55944705,-1.3101443,-0.21739648,1.641847,1.7315521,0.9370075,-0.3886681,-3.099725,-0.1337719,-0.70822066,-1.2953613,-0.28406745,0.015286768,0.27280447,0.48459825,-2.3114555,-1.1725,-2.2331467,0.7829878,1.9492728,8.777586,2.9927528
-4.7113423,10.805136,-0.10552136,4.056411,-0.7905484,0.33655557,-0.43978578,-1.9599503,-2.7878902,-1.3876523,-0.28538355,-0.8158919,-1.2352728,1.1547215,-2.8626797,-2.0177615,2.5456793,-2.6155083,-0.6193687,-3.7870257,-0.0062348316,-3.0406837,0.50539285,-2.7850964,2.4987159,-3.3499823,3.0668402,3.0086913,0.20650788,-0.68896705,0.1604017,-3.2330046,1.7565107,1.2968378,0.3362101,-4.177712,2.439463,-2.9275002,-0.70534796,4.131708,1.8795124,-2.5999157,-0.8740379,-0.23734386,0.96023786,-0.48114648,-1.4844512,-1.1265824,-0.13921158,-2.896517,10.611445,-0.449991
-3.58093,6.3745747,-0.11926393,2.970374,0.6280788,-1.1042743,-2.378717,4.5887074,-0.33241534,-2.4836643,0.90756136,-1.8985927,2.305166,-1.8913796,-0.87035996,-2.2273955,-1.8948863,-0.95704365,2.0650415,0.9235867,0.45122692,-3.256848,0.69326955,3.3321671,0.07408088,0.48205695,4.2555394,-1.3039227,-2.6173542,0.41052026,2.6628218,-1.1390755,-0.62948513,0.8684235,-0.94030595,0.8619181,0.8924397,-1.7257318,-1.8323684,-2.9632378,-3.4614298,0.5277093,0.6968316,2.0607603,-0.8470766,0.10515172,1.2312529,0.60176426,0.39640972,1.2571639,11.063544,-0.17920789
-1.9299979,-1.3344932,-0.50869685,-2.4496915,-0.5496337,-1.3007722,0.035884935,0.0075060166,1.0824566,-2.2667184,-0.25289005,-1.4087831,0.23279293,0.28008544,1.4431384,0.6943472,-0.68374974,-1.5085901,-0.04567665,0.56042206,-0.46398538,1.7630513,-1.4748464,-1.5277185,0.023969501,-2.4453232,0.93649805,-1.7745581,0.6255356,-1.3893133,-0.80919635,-2.3704643,-0.61311805,-0.517432,-1.0209488,-0.27648935,0.49839213,0.02514683,0.61961657,-1.3674114,-0.2673429,-0.754674,-1.9195076,0.32558253,0.40249068,-0.12378401,-1.6601024,-1.0796652,-0.34639907,-1.0521809,9.56074,4.9073896
-1.6710804,-2.112662,-0.58100295,-2.9321709,0.025483517,-2.5009742,-2.7794492,0.6378507,1.56972,0.1577608,-1.0389397,-0.23016638,-0.4910039,-0.44874844,0.12713988,0.80273086,0.25291908,-1.1412017,-0.71556675,0.433797,-1.1142864,0.7571921,0.4859029,0.271434,0.05487799,0.18671334,0.8887485,-1.1334547,-1.2856424,0.0932803,-0.5504538,1.2448789,1.5724232,-0.46050456,0.31701395,-1.0264075,0.84815055,1.0274084,-1.1318514,-0.6955075,1.0868404,-0.5672727,-0.0820061,-1.5539689,0.34074283,1.2248036,0.5090422,-0.49192974,2.8456726,-1.0413706,7.6332626,5.415295
9.25044,0.27557895,-0.7100139,-0.6409096,-0.7691094,1.0700393,-0.2554042,1.3295199,0.6624936,0.89267147,0.47747242,-1.2204776,0.0649109,-2.689802,3.179968,2.2700663,1.4058677,-0.8327343,-1.2250917,1.4777609,-2.5453715,0.96967894,0.2656299,1.6603875,2.1088507,2.0678666,1.0369642,-2.1233294,-1.7253035,-2.7849314,-2.1882324,2.415621,0.3333343,-0.6242177,-2.9291844,0.13564841,-2.1561587,-0.92332333,-0.17830375,0.7125769,1.1284348,2.1500494,0.3469072,-0.57927704,0.5920156,-0.12804057,2.0127769,2.1956544,0.53480935,0.9222272,0.45169973,1.3624238
9.262523,-1.2447335,-0.5458432,-0.41957393,1.7566425,-1.2396618,-0.029095981,0.24815778,-0.7509368,0.53212965,-2.1969965,0.11740086,-1.4509459,1.0305892,1.1927233,-0.29616836,-0.06198495,0.23816486,-0.39818773,-2.0607922,-1.042042,1.1808379,-2.0462651,0.8976401,1.3657582,0.28466836,0.053130154,0.19025542,0.16125986,1.0580164,1.8261296,-2.2349377,0.33960074,-0.06352904,0.8161062,-0.4195469,3.4575057,-2.1242468,-1.2159725,0.00013688195,-0.60106677,-0.99163663,0.882063,-0.827422,0.6296739,0.7721548,-0.6125646,-1.0790809,0.1922612,-0.6459015,0.4627822,0.7846685
-4.6729956,-1.8658999,1.1854234,-2.941,-0.87121844,-2.3921263,0.5294913,1.0957808,-0.4172889,1.0413555,0.8582007,-3.34661,-1.1158273,3.3694475,-2.7844856,-0.36301625,-1.1781731,0.7232875,0.69341415,-2.9212677,3.230371,1.2163304,0.8560593,-3.5738323,0.39701122,0.7441999,-3.1047735,1.9964441,-1.3567526,1.5326918,-1.7990396,-1.3041732,0.23827316,-2.3059707,-0.73929745,1.6829505,1.2246737,0.9813798,0.7380084,-0.77510136,2.8231816,-2.2640214,3.5213606,0.0022842647,0.55083793,-0.79182124,0.11164456,2.5771809,0.25303662,1.1978346,9.6859255,7.087521
-1.324748,2.2240686,0.91547084,-1.3285626,0.8424131,3.8853817,-0.38249454,-0.97713196,-0.86434233,-0.23939985,3.1238291,2.0173776,-1.5270882,-2.7404475,-1.271202,0.26825687,0.017786175,2.5302453,-1.0528573,5.92979,1.73555,-4.018621,0.21719758,-1.3277912,-4.4387636,1.3290042,1.1537666,-0.71344817,-1.0687563,-0.36754692,-1.3053472,-0.69906443,-3.737012,3.2840266,2.1882463,3.3305893,2.8401139,-1.1880332,-1.6202052,0.4681497,-0.8404646,0.39258993,1.538491,1.9365747,-0.60412866,1.0606561,-1.4786534,0.38971853,0.42721197,-1.4980612,9.343668,2.9745824
-7.323398,1.5077529,1.0993781,-1.3153602,-2.5151303,1.487682,-1.0561888,-1.0719135,0.4343413,0.47212273,-0.25313786,-1.8230215,-0.9229482,-0.5138531,-1.5417277,0.7342221,-1.3058609,-0.17295915,-0.7735791,0.45686272,1.2129439,1.3715019,0.38930404,1.6704949,0.64225405,0.82741624,-0.3780563,-0.87915665,-1.8774165,0.71454316,-0.8377419,0.38930696,-0.734278,3.5971673,-1.8075919,0.6329586,0.7979206,1.528214,0.2673138,-3.9778545,1.5732911,-0.93639773,-0.07599347,0.5724591,0.031194255,-1.7513018,0.6187228,3.3356662,3.8139699,-0.9081639,10.595649,6.1298513
-1.1636732,-0.804649,-0.86236465,-2.9713795,1.4528095,-0.66931444,1.5076411,2.6401901,-0.55069566,0.21332999,-2.219771,-0.8307941,0.21913464,0.9768282,1.8183484,0.7981846,0.55549407,-0.45696983,-3.193245,2.2904015,-1.8179919,1.3403183,1.3830868,-2.936516,0.035714738,1.3908076,2.9985154,-3.1696951,-0.47172847,1.6035538,-0.0045649554,3.5861564,-1.1347233,2.9620886,-0.74330115,3.261641,1.1193762,-0.8431261,0.6170668,-0.005802471,1.6277798,2.8770216,0.70816046,0.3292532,-1.4021775,0.75158924,1.221859,3.0645447,0.7000799,-1.8586813,10.231082,5.8814645
-5.711625,-1.0364175,0.50591475,-2.9022582,1.4879864,-1.6832014,-1.3531369,1.1859089,-1.5236628,0.26533914,-1.0524142,0.91857314,-0.9093396,0.7266611,0.16302685,-1.7060459,0.8675922,0.19454192,0.9653134,-2.274615,1.3652146,-0.07552061,-0.5403865,2.194734,-1.849852,-0.737332,0.2370794,-2.084955,0.53672075,1.1823434,0.40306905,-2.5347006,-1.2702811,0.16428831,0.028806847,-0.38295478,-1.721873,0.57940125,-0.5657951,-0.38754046,0.56171244,0.70541006,-1.6768751,-1.6448232,-1.0889963,-0.2631988,-0.06486293,0.91606796,-0.61816305,-0.9368301,8.493073,4.987929
-3.6260808,-1.7889374,-0.24355595,3.1158526,-0.24878554,2.985517,0.115960665,0.8946683,-0.75662035,1.5655954,-0.3172758,-1.1153692,-1.6069,-2.3253913,1.7289145,-1.898444,-1.1060029,3.8407176,-1.2334185,1.0698397,-2.707328,-1.9252498,2.1410644,-2.121649,1.9431307,2.4513898,-0.2518414,-3.980464,1.6660652,-2.9952464,-2.2539368,0.15464553,0.6628729,1.8633658,-0.8215452,1.0504236,0.42600733,0.10419567,0.85612345,-1.1216453,-1.0006388,0.66517025,-0.387839,0.09324851,-3.2431545,-1.0281285,1.1243001,0.9197953,0.31888118,1.6707047,11.1955805,4.285437
-5.810047,-0.9197724,0.57585776,-2.7863996,0.20405187,1.424389,0.9158776,1.5820369,1.4837945,-2.0338523,-0.4766999,1.0131006,0.20249847,1.4386185,-0.13914591,-0.72349924,-0.07117501,-1.1162647,0.302227,1.0809962,-1.904384,-2.8613343,0.0926176,-1.6728035,-1.6195498,-0.36979282,-1.0328307,0.24893074,-0.26061025,0.89609015,-1.2732185,-1.9101183,-0.4947123,-1.0790749,0.37201062,0.19159661,-0.5057118,1.1278664,-2.1630063,0.23017976,-1.9647158,-0.5788811,1.4033377,-0.60252106,-0.75520563,-1.4160743,-2.7789996,0.19780973,0.42067552,0.8693372,11.0713625,4.1536875
-6.081812,-0.13963874,0.24196309,-0.9198258,0.11172439,-0.67002255,-0.72483337,1.157858,1.5404677,-0.47062936,-1.8830031,3.1026485,-1.6004263,1.3626298,1.3070389,-1.1551759,-0.20983647,1.132644,3.010951,1.2403758,-2.1732247,-1.2369359,0.19749704,1.1691754,-0.8546855,-1.3340951,0.97602135,-1.6577265,0.81477135,1.5765008,-1.424564,2.6231086,2.2270765,-0.0017101153,-1.8571482,-1.0415448,2.9077218,1.1867927,0.13764466,0.4032257,-0.061583452,1.3495655,-0.7231042,0.60809964,1.2526658,-1.2936522,-2.3935592,-0.78349245,0.01992332,0.074948035,7.6550155,4.950695
15.353998,2.0741894,6.8219914,-0.19570188,-2.3190584,1.7053186,-0.1469942,-1.7197937,-1.124921,-6.4383173,-0.835335,-2.3907561,-0.51767975,0.36670583,-3.3161714,1.0060153,-0.33866423,2.8302956,-0.09559632,-1.4227612,-2.2299354,-0.3613218,1.9584901,1.2404631,0.28511804,-2.2732599,-0.35128683,2.5340939,1.5927223,4.025609,1.7043931,-1.8649498,1.0468827,-0.8486364,0.33487743,5.392699,-1.486611,1.0156308,-3.833814,1.1758505,2.6900506,-0.8095591,0.21184178,1.7523592,0.38997513,-0.3106382,-0.53214157,1.055601,1.8657467,1.8096635,-0.22821553,3.2763498
-5.580272,1.7747847,0.35142842,-3.1034615,-0.13861844,3.6524832,0.86080307,-3.900473,-2.8892553,-2.7744298,-0.5737819,1.5578954,0.26549768,-0.86378986,-0.003998958,0.21373674,0.32235643,-1.9121871,-1.5136361,0.80403906,0.32025942,2.28593,0.44118348,-3.3611777,-1.9132131,-3.019886,-2.5834465,0.24845172,0.70486975,-3.9163039,-1.8101202,-3.3632877,-0.6284793,-0.8888052,0.5194662,-1.1546649,1.6853803,0.9099428,-3.4132674,0.6137514,-2.0502682,1.0578109,0.46781567,-3.6531854,0.7951809,-3.0785258,-4.4427896,-1.6158656,0.7564282,0.23971653,10.519593,2.5836618
8.748602,2.2091105,-1.0400642,-1.0521094,6.074218,1.1639766,-1.4169706,1.4549601,1.5588157,-2.4738755,0.22932844,1.2046623,-1.1165179,0.42354527,0.837145,-1.2553527,-0.68147475,-2.5252926,3.6004796,-1.6162586,2.2594752,0.8789336,0.8788559,0.73101985,-1.0584172,0.7190816,-1.3286192,-2.0079954,-0.4634516,1.2822707,1.0628581,1.1601481,4.810895,0.63700974,-1.1879334,0.55001736,-2.8803172,-2.2683618,-4.468014,1.5714984,1.6992805,0.6598229,1.2705594,-1.179495,0.18367292,0.35068947,-1.2669472,-0.032591853,-1.6035503,-2.1860185,0.6762883,0.107050434
-2.87672,-0.9958619,0.7437429,-2.177929,0.029202156,0.47816822,1.1769962,0.62568486,-0.14929006,-0.24484095,-0.2753304,-0.49040696,-0.2798891,-0.40809268,1.1967312,-0.70735717,-0.510908,-0.833496,0.7894047,0.72172976,2.0432496,1.6150464,0.9026769,4.638407,0.0044867075,-0.6113428,-1.671192,0.8810184,-2.2549655,-0.81081295,0.53702945,0.4764745,-1.700075,2.0653777,0.43242875,2.0463448,-1.8348125,0.5291921,-0.22292385,-2.078447,-0.81891143,1.0848004,-0.053285655,-1.0870209,-0.21762782,-2.4148066,-0.9470117,-1.3572432,-2.1020055,-0.29061064,10.314797,4.3800783
9.826517,0.5144541,0.13124356,-1.9287261,-0.69445413,0.6012858,0.565966,-1.4300176,0.4413625,1.2301211,-0.84234893,2.1300821,-1.4306449,-0.15820557,0.07032351,0.3694238,2.2169924,-2.2699177,1.2784817,-0.30565596,1.0175397,-1.7598187,-1.6812342,0.37525037,-0.030214997,0.121259645,0.91959757,-0.3597783,1.429384,-0.4857695,-0.9804515,2.3192272,-2.7351801,-3.188529,0.7269152,-1.2020001,-0.9363306,1.4487656,-2.0328217,0.79497755,1.6071566,1.4538072,0.63257825,-2.7886343,-0.38449046,-1.2286339,1.0340478,-0.42910373,-2.1575556,1.4111968,-0.42806175,1.9648137
-2.4374063,3.8405888,-0.462194,1.3400847,-1.8909688,-1.2007867,-2.7963543,-0.02450166,1.0245166,0.2014906,-1.1723704,-0.33576155,-0.9523352,-0.0880404,-0.5765606,0.8898952,-4.5410924,0.55857044,0.52141345,0.6087775,0.32661304,-1.63752,2.353243,1.644801,2.0220926,-1.8561325,1.6330363,-0.5500714,2.6946492,1.0290524,-1.1393582,-0.32662085,-1.700265,0.29809582,-0.020951996,1.9730256,0.9747838,-0.94071054,-2.807603,2.286958,0.3403703,1.2671446,2.9463363,-0.71742857,2.0529997,-0.29042593,0.96280557,1.1865824,3.180698,-0.106690444,10.605201,0.00871492
-3.3902764,-0.8523254,-0.6254731,-1.8729383,0.20029622,-0.23075649,1.2536534,0.07945635,0.51232284,-2.371208,0.23370299,-0.33027184,-2.1792898,-0.5158697,-1.4076608,1.310044,-0.3085559,-0.73840034,-1.9186258,-0.5971817,-0.172993,2.5216234,-1.2714331,0.15526144,-1.5659256,-0.084051855,0.33903918,2.1101317,0.23597442,0.40821826,0.06939654,-0.018426912,0.37549016,-0.020224513,0.29024798,-2.2364585,-1.6279943,-0.9353531,2.90132,-2.361117,-0.26831695,1.3740275,0.41871142,1.451521,-1.1388228,-1.5514176,2.7094002,-1.935454,-0.16202043,0.9187738,9.090702,4.5896745
-5.334598,-2.581336,0.8537294,-3.5262115,-1.2707478,-3.0896664,-1.8179282,-0.50059557,1.5460657,2.1036482,-0.40889663,-1.953092,0.20921715,-0.3470502,-0.8252988,0.7455255,0.046915814,0.16401215,1.1732326,-0.018599942,-1.9320943,0.5007182,0.82585454,-0.85413235,-0.27078107,-1.3011249,-0.28931725,0.17914572,0.20648764,0.17331037,-0.546657,2.3655412,-0.5569583,0.87165076,0.44723108,-0.20331267,-0.52050155,0.18238306,1.2075962,0.6509696,-0.1265041,1.2107708,-0.45503327,-1.8087324,-0.46699,-1.0846558,-0.6303512,-0.26351184,-0.09640915,1.8786343,8.808751,7.109288
-2.8956687,-2.1905313,0.095303826,-2.4553432,1.191041,-1.0643963,1.1965055,1.6242183,0.31792387,-1.7341322,-0.33274814,-0.09494499,-0.1387726,0.5027627,0.85499686,-0.6791393,0.49271086,1.6352534,-1.7717679,-2.2188294,0.051771734,-2.475384,1.1634067,-1.4261333,-0.58323157,-0.63410985,2.5542169,-0.36732364,-0.55427325,0.06369711,-1.3453166,2.7631617,0.65538645,0.29872748,1.3048366,-0.7247479,1.1831456,-1.3138744,1.9964844,0.43458232,-0.31218475,1.3813463,0.37497866,-1.4330006,-0.108005986,1.1397463,0.96209246,-0.11342867,2.3863904,1.9782785,8.873437,4.431755
